local_datetime,update,episode_reward
2026-01-29 14:23:35.828,26,-122.31409668865533
2026-01-29 14:23:37.383,26,-165.96377513914697
2026-01-29 14:23:38.953,26,-94.5423924695084
2026-01-29 14:23:41.039,26,-264.48057544776407
2026-01-29 14:23:43.554,27,-103.79956487207788
2026-01-29 14:23:45.793,27,-471.6761095198196
2026-01-29 14:23:47.783,27,-116.68597701832672
2026-01-29 14:23:49.375,27,-82.15935475815772
2026-01-29 14:23:50.963,27,-99.99576875621298
2026-01-29 14:23:52.845,27,-56.75792992857002
2026-01-29 14:23:54.945,27,-232.33049277068375
2026-01-29 14:23:57.599,27,-543.9104216617723
2026-01-29 14:24:00.596,27,-212.28820830532817
2026-01-29 14:24:03.415,27,-118.4873703026511
2026-01-29 14:24:06.237,28,-72.79233660556699
2026-01-29 14:24:08.171,28,-241.672563152997
2026-01-29 14:24:10.103,28,-115.11895442829774
2026-01-29 14:24:11.811,28,-268.0628362838935
2026-01-29 14:24:13.882,28,-120.37978853678743
2026-01-29 14:24:15.193,28,-63.94999964032341
2026-01-29 14:24:16.963,28,-127.08637538162978
2026-01-29 14:24:18.511,28,-50.53623267604551
2026-01-29 14:24:20.841,28,-311.4929931879196
2026-01-29 14:24:22.929,28,-101.50991222125525
2026-01-29 14:24:24.372,28,-74.76867273352214
2026-01-29 14:24:26.859,29,-308.8642536031624
2026-01-29 14:24:29.453,29,-101.11307227868319
2026-01-29 14:24:31.961,29,-20.252212173791122
2026-01-29 14:24:34.273,29,-146.36614723431717
2026-01-29 14:24:36.407,29,-221.13256803632112
2026-01-29 14:24:37.817,29,-75.74882074401556
2026-01-29 14:24:40.861,29,-134.11949401292628
2026-01-29 14:24:42.553,29,-78.3005323469423
2026-01-29 14:24:44.262,29,-107.9262351976423
2026-01-29 14:24:45.576,29,-190.79630305288623
2026-01-29 14:24:48.408,30,-130.942211874571
2026-01-29 14:24:51.155,30,-253.41565585714065
2026-01-29 14:24:52.816,30,-100.07424774822199
2026-01-29 14:24:55.218,30,-247.98414902382174
2026-01-29 14:24:56.836,30,-45.83772532697368
2026-01-29 14:24:58.133,30,-76.78084951443017
2026-01-29 14:25:00.444,30,2.859371132745295
2026-01-29 14:25:03.726,30,-186.852907215279
2026-01-29 14:25:05.751,30,-298.6963321568577
2026-01-29 14:25:07.713,30,-305.73027283086014
2026-01-29 14:25:10.109,31,-113.43531292256841
2026-01-29 14:25:11.907,31,-83.45103137567995
2026-01-29 14:25:14.192,31,-135.4361558064707
2026-01-29 14:25:15.913,31,-240.67983925455155
2026-01-29 14:25:17.997,31,-323.7953007774407
2026-01-29 14:25:38.813,32,26.496082735487786
2026-01-29 14:25:40.841,32,-216.60446252970598
2026-01-29 14:25:42.793,32,-198.24643295964074
2026-01-29 14:25:44.404,32,-100.07844553653031
2026-01-29 14:25:46.292,32,-135.48507507123787
2026-01-29 14:25:49.066,32,-166.36483234679508
2026-01-29 14:25:50.986,32,-346.9992469929068
2026-01-29 14:25:53.103,33,-40.28419108683942
2026-01-29 14:25:55.799,33,-175.5816075262162
2026-01-29 14:25:57.678,33,-412.2097980821839
2026-01-29 14:26:00.436,33,-299.28365852196606
2026-01-29 14:26:02.913,33,-189.51950489918323
2026-01-29 14:26:05.724,33,-68.67037307532462
2026-01-29 14:26:07.026,33,-36.00783044255285
2026-01-29 14:26:08.973,33,-303.51784697119973
2026-01-29 14:26:10.301,33,-95.13963930846747
2026-01-29 14:26:12.472,33,-103.29216657931707
2026-01-29 14:26:14.603,34,-68.32368329357992
2026-01-29 14:26:16.479,34,-100.51247840154194
2026-01-29 14:26:18.052,34,-110.40355948276473
2026-01-29 14:26:19.364,34,-137.0009133312934
2026-01-29 14:26:21.361,34,-484.6953276425128
2026-01-29 14:26:24.204,34,-153.11726632957175
2026-01-29 14:26:26.032,34,-54.63428684744348
2026-01-29 14:26:27.563,34,-98.72273589419565
2026-01-29 14:26:29.588,34,-261.0844987024493
2026-01-29 14:26:31.050,34,-59.10950432922706
2026-01-29 14:26:32.386,34,-110.84781676354251
2026-01-29 14:26:34.173,34,-71.70797311222017
2026-01-29 14:26:37.660,35,-570.792885094035
2026-01-29 14:26:39.704,35,-214.8390741908644
2026-01-29 14:26:41.182,35,-79.17584466688422
2026-01-29 14:26:43.475,35,-127.13292114506247
2026-01-29 14:26:45.379,35,-392.3924230105386
2026-01-29 14:26:47.741,35,-209.16473950572075
2026-01-29 14:26:49.299,35,-303.55019120014424
2026-01-29 14:26:51.301,35,-142.849044262686
2026-01-29 14:26:54.256,35,-252.23949711586758
2026-01-29 14:26:56.426,35,-368.8826632711352
2026-01-29 14:26:58.794,36,-131.09371093247455
2026-01-29 14:27:00.515,36,-135.20840952783547
2026-01-29 14:27:01.827,36,-99.78765273242018
2026-01-29 14:27:03.504,36,-100.93069646593958
2026-01-29 14:27:05.316,36,-135.7165155425484
2026-01-29 14:27:07.037,36,24.795872643506243
2026-01-29 14:27:08.562,36,-88.42369281857228
2026-01-29 14:27:09.753,36,-61.683868705558055
2026-01-29 14:27:11.200,36,22.994219451058925
2026-01-29 14:27:13.104,36,-144.48361075444427
2026-01-29 14:27:14.938,36,-267.97496893069643
2026-01-29 14:27:16.332,36,-200.5914993594979
2026-01-29 14:27:18.027,36,-363.58016532563295
2026-01-29 14:27:20.820,37,-285.26618456756387
2026-01-29 14:27:22.190,37,-117.951927327492
2026-01-29 14:27:23.781,37,-21.93982857706635
2026-01-29 14:27:25.954,37,-240.6869646649329
2026-01-29 14:27:27.864,37,-144.50693282743967
2026-01-29 14:27:29.192,37,-76.38910393728841
2026-01-29 14:27:31.064,37,-163.29599811926602
2026-01-29 14:27:32.674,37,-170.0491478612651
2026-01-29 14:27:34.023,37,-100.73598731467682
2026-01-29 14:27:36.579,37,-137.3547510633398
2026-01-29 14:27:39.073,37,-291.4330278458965
2026-01-29 14:27:41.981,38,-292.8002756915581
2026-01-29 14:27:44.125,38,-115.55054277882905
2026-01-29 14:27:46.268,38,-277.64797642573023
2026-01-29 14:27:47.672,38,-110.52165730876536
2026-01-29 14:27:49.276,38,-179.16715830736285
2026-01-29 14:27:51.685,38,-235.504372135674
2026-01-29 14:27:52.866,38,-112.88158336019697
2026-01-29 14:27:54.371,38,-169.5317780305989
2026-01-29 14:27:55.840,38,-102.61335201611469
2026-01-29 14:27:57.350,38,-99.21509483226205
2026-01-29 14:27:59.136,38,-196.96575091386705
2026-01-29 14:28:00.906,38,-138.94945506775645
2026-01-29 14:28:02.134,38,-76.78768522517363
2026-01-29 14:28:04.206,39,-75.797744919596
2026-01-29 14:28:06.705,39,-226.3549918360426
2026-01-29 14:28:08.846,39,-326.951373108197
2026-01-29 14:28:10.082,39,-67.392010324419
2026-01-29 14:28:11.900,39,-125.5447286271141
2026-01-29 14:28:14.077,39,-277.64892958380074
2026-01-29 14:28:16.379,39,-111.79326997492248
2026-01-29 14:28:18.723,39,-400.2619000036598
2026-01-29 14:28:20.404,39,-362.54628230345224
2026-01-29 14:28:21.800,39,-84.08380541136935
2026-01-29 14:28:23.216,39,-215.13748302922997
2026-01-29 14:28:25.903,40,-118.26249688942076
2026-01-29 14:28:27.240,40,-168.47608450810816
2026-01-29 14:28:29.551,40,-202.31130342695764
2026-01-29 14:28:32.121,40,-184.8087646208228
2026-01-29 14:28:34.201,40,-342.6465739058699
2026-01-29 14:28:35.996,40,-431.9151870971995
2026-01-29 14:28:38.762,40,-200.2152069041755
2026-01-29 14:28:41.698,40,-247.34044044446205
2026-01-29 14:28:42.929,40,-84.22087265120777
2026-01-29 14:28:44.467,40,-90.62328929655156
2026-01-29 14:28:45.890,40,-114.2253844072552
2026-01-29 14:28:48.467,41,-162.9657963651554
2026-01-29 14:28:50.136,41,-268.97749977743075
2026-01-29 14:28:52.106,41,-83.33764415528371
2026-01-29 14:28:53.632,41,-250.4562964608294
2026-01-29 14:28:55.925,41,-223.67990662573195
2026-01-29 14:28:58.376,41,-250.80655780641789
2026-01-29 14:29:00.209,41,-319.09160406623494
2026-01-29 14:29:03.196,41,-284.2381055392771
2026-01-29 14:29:05.145,41,-177.78193739102852
2026-01-29 14:29:06.574,41,-238.9280613234269
2026-01-29 14:29:09.285,42,-434.19963729098794
2026-01-29 14:29:11.365,42,-336.6486498565829
2026-01-29 14:29:13.712,42,-264.89616981834195
2026-01-29 14:29:16.259,42,-129.22178158812898
2026-01-29 14:29:17.874,42,-43.31931356518462
2026-01-29 14:29:19.427,42,-80.11926289233253
2026-01-29 14:29:21.486,42,-109.62407024030233
2026-01-29 14:29:23.015,42,-92.29179125354027
2026-01-29 14:29:24.672,42,-287.40695152185316
2026-01-29 14:29:27.127,42,-300.52058713280434
2026-01-29 14:29:28.820,42,-145.5525096965136
2026-01-29 14:29:31.243,43,-123.71382252220096
2026-01-29 14:29:33.310,43,-367.3927043468347
2026-01-29 14:29:34.978,43,-89.28420878089634
2026-01-29 14:29:36.786,43,-143.95497007831537
2026-01-29 14:29:39.161,43,-374.72090291899553
2026-01-29 14:29:40.676,43,-174.5024974468771
2026-01-29 14:29:42.169,43,-114.4735298627612
2026-01-29 14:29:45.006,43,-444.17922415154874
2026-01-29 14:29:47.070,43,-144.8126679994142
2026-01-29 14:29:48.772,43,-374.8577928836311
2026-01-29 14:29:50.919,43,-467.64067384071654
2026-01-29 14:29:53.984,44,-428.0221313287486
2026-01-29 14:29:55.827,44,-350.3609177506927
2026-01-29 14:29:57.388,44,-128.1803098058091
2026-01-29 14:29:59.432,44,-99.88733176533593
2026-01-29 14:30:01.867,44,-302.31056923010726
2026-01-29 14:30:04.062,44,-170.868861649949
2026-01-29 14:30:06.825,44,-148.11493116494208
2026-01-29 14:30:09.402,44,-316.7974500408693
2026-01-29 14:30:11.925,44,-256.8925703843461
2026-01-29 14:30:14.841,45,-548.4756994410293
2026-01-29 14:30:17.237,45,-113.63708753619382
2026-01-29 14:30:18.866,45,-209.2362839088301
2026-01-29 14:30:21.422,45,-343.63120672184004
2026-01-29 14:30:23.764,45,-298.2413378569174
2026-01-29 14:30:25.774,45,-134.20889168749235
2026-01-29 14:30:27.945,45,-235.42114557101021
2026-01-29 14:30:30.545,45,-346.8662404842147
2026-01-29 14:30:31.905,45,-114.40691921520457
2026-01-29 14:30:33.463,45,-68.60774467756679
2026-01-29 14:30:35.817,46,-93.55316932949191
2026-01-29 14:30:37.734,46,-63.62661749167626
2026-01-29 14:30:40.390,46,-109.09631121477419
2026-01-29 14:30:43.804,46,-285.77965558480685
2026-01-29 14:30:45.334,46,-48.15931130134295
2026-01-29 14:30:48.178,46,-139.89185244600822
2026-01-29 14:30:50.234,46,-76.30113267524997
2026-01-29 14:30:51.762,46,-42.090931360877384
2026-01-29 14:30:53.435,46,-194.23656493624674
2026-01-29 14:30:55.269,46,-308.85575025193214
2026-01-29 14:30:58.111,47,-119.25869540596477
2026-01-29 14:30:59.620,47,-89.73220550457779
2026-01-29 14:31:02.317,47,-186.50113838965575
2026-01-29 14:31:04.373,47,-276.66387054017423
2026-01-29 14:31:07.249,47,-168.93307891122987
2026-01-29 14:31:08.645,47,-61.54534096577802
2026-01-29 14:31:11.155,47,-115.25434928226764
2026-01-29 14:31:13.409,47,-240.78801037252498
2026-01-29 14:31:15.410,47,-364.40911223001837
2026-01-29 14:31:17.578,47,-126.03137043613039
2026-01-29 14:31:19.540,48,-185.6859204192915
2026-01-29 14:31:21.569,48,-284.7160042695337
2026-01-29 14:31:23.038,48,-89.94649887912904
2026-01-29 14:31:24.591,48,-120.17261541252859
2026-01-29 14:31:26.589,48,14.219869357673758
2026-01-29 14:31:29.106,48,-333.3328613739145
2026-01-29 14:31:31.101,48,-83.14562840985906
2026-01-29 14:31:33.416,48,-313.9672218586204
2026-01-29 14:31:35.897,48,-144.31796876673343
2026-01-29 14:31:37.288,48,-79.66891233344022
2026-01-29 14:31:39.260,48,-324.37278249151547
2026-01-29 14:31:41.801,49,-252.5869549856064
2026-01-29 14:31:43.892,49,-367.5312688511343
2026-01-29 14:31:45.401,49,-102.07516456334204
2026-01-29 14:31:47.734,49,-370.1081735152548
2026-01-29 14:31:49.607,49,-77.84613211289935
2026-01-29 14:31:51.883,49,-221.2628308905492
2026-01-29 14:31:53.746,49,-309.29176638979834
2026-01-29 14:31:56.137,49,-237.9127054648511
2026-01-29 14:31:58.724,49,-114.72596338540708
2026-01-29 14:32:00.625,49,-203.64938150119713
2026-01-29 14:32:03.318,50,-163.1461228034467
2026-01-29 14:32:05.207,50,-122.14175569951838
2026-01-29 14:32:06.944,50,-170.99149366855792
2026-01-29 14:32:08.701,50,-119.48215830894536
2026-01-29 14:32:11.033,50,-210.38149855518333
2026-01-29 14:32:12.811,50,-93.96268763496249
2026-01-29 14:32:15.488,50,-242.65099269509116
2026-01-29 14:32:16.801,50,-128.074866187804
2026-01-29 14:32:18.250,50,-131.47006384328753
2026-01-29 14:32:20.394,50,-143.51481262183106
2026-01-29 14:32:22.167,50,-47.922815156809826
2026-01-29 14:32:24.406,51,-334.7624669412295
2026-01-29 14:32:26.255,51,-230.26627719040408
2026-01-29 14:32:29.172,51,-267.36435653280444
2026-01-29 14:32:31.641,51,-163.44249599223383
2026-01-29 14:32:32.935,51,-259.93835651240164
2026-01-29 14:32:34.380,51,-109.39632690709134
2026-01-29 14:32:36.252,51,-479.7764071784749
2026-01-29 14:32:37.818,51,-24.010252919196375
2026-01-29 14:32:39.865,51,-218.28438860922967
2026-01-29 14:32:41.595,51,-116.61927581262458
2026-01-29 14:32:43.193,51,-84.95406160185894
2026-01-29 14:32:44.647,51,-188.17570144404687
2026-01-29 14:32:46.742,52,-144.10385257228447
2026-01-29 14:32:48.787,52,-393.78733563989783
2026-01-29 14:32:51.028,52,-278.7439400019508
2026-01-29 14:32:53.778,52,-177.25243583568704
2026-01-29 14:32:55.194,52,-66.01330263866971
2026-01-29 14:32:57.622,52,-309.4038786608838
