local_datetime,update,policy_loss,value_loss,entropy,approx_kl,clipfrac,avg_reward_10
2026-01-29 14:14:41.292,1,-0.0012209523702040315,1321.5583953857422,1.3859177827835083,0.00010929093696177006,0.0,-168.36422284720624
2026-01-29 14:15:02.946,2,-0.0007926943944767118,1383.2362060546875,1.3856719359755516,3.144933725707233e-05,0.0,-184.88352591473986
2026-01-29 14:15:24.825,3,-0.0005478952662087977,2046.4627838134766,1.3846565634012222,9.622563084121794e-05,0.0,-191.17306758513604
2026-01-29 14:15:46.544,4,0.0001854372676461935,1564.7400588989258,1.3832926526665688,1.629567123018205e-05,0.0,-210.75186727414976
2026-01-29 14:16:08.270,5,-6.420433055609465e-05,1469.1312942504883,1.3836290761828423,2.251457772217691e-06,0.0,-135.26423629606984
2026-01-29 14:16:29.883,6,1.0391231626272202e-05,1062.1092681884766,1.3829064592719078,2.1494633983820677e-06,0.0,-184.01156172617772
2026-01-29 14:16:51.585,7,-0.00019485055236145854,1990.9803009033203,1.3833390399813652,2.665181818883866e-05,0.0,-188.7319955442856
2026-01-29 14:17:13.439,8,-0.00019032915588468313,2029.3957901000977,1.382338784635067,0.00012215563037898391,0.0,-200.85893221223188
2026-01-29 14:17:35.150,9,-0.00030466791940853,1169.1701583862305,1.3807957917451859,4.331317904870957e-05,0.0,-168.00605422846078
2026-01-29 14:17:56.758,10,-0.0005362926749512553,1678.3779525756836,1.3802886679768562,9.119001333601773e-05,0.0,-205.43530256137106
2026-01-29 14:18:18.492,11,-0.0008911120239645243,1956.1813659667969,1.3749641627073288,0.0008953717624535784,0.0,-179.5722075032025
2026-01-29 14:18:40.203,12,0.000445144425611943,1840.5821533203125,1.3688900247216225,0.00010935352474916726,0.0,-229.94764637861618
2026-01-29 14:19:01.775,13,-0.0008912855410017073,1320.7128982543945,1.3692733347415924,0.0003410643112147227,0.0,-112.33619418327234
2026-01-29 14:19:23.350,14,-0.0005409562727436423,1834.958396911621,1.3682060539722443,6.618384213652462e-05,0.0,-234.50484790746881
2026-01-29 14:19:44.961,15,-0.0018692199373617768,1644.5121612548828,1.3668594434857368,0.0018328062433283776,0.021484375,-216.8611087605796
2026-01-29 14:20:06.730,16,0.003980051493272185,1161.782470703125,1.3664880692958832,0.0022405812778742984,0.0,-137.1266100057402
2026-01-29 14:20:28.438,17,-0.002037159400060773,1360.4622650146484,1.366553321480751,0.0014299915346782655,0.0,-183.83343122342313
2026-01-29 14:20:50.107,18,-0.0009198022889904678,1552.9500732421875,1.3577604293823242,0.0013642586272908375,0.0,-167.2581509810544
2026-01-29 14:21:11.789,19,4.3446198105812073e-07,1801.192611694336,1.3522817716002464,0.00018973241094499826,0.0,-212.37470376568177
2026-01-29 14:21:33.406,20,0.0027799728559330106,1579.2328414916992,1.3411047160625458,0.0017169184138765559,0.0,-222.80573448614535
2026-01-29 14:21:55.060,21,-0.0004908095579594374,1342.156349182129,1.340820848941803,0.00014086507144384086,0.0,-177.41717228619817
2026-01-29 14:22:16.692,22,1.5117635484784842e-05,1889.6207962036133,1.3431469276547432,4.7661204007454216e-05,0.0,-189.00844517843825
2026-01-29 14:22:38.255,23,-6.696197669953108e-05,737.670841217041,1.3439377695322037,1.5995567082427442e-05,0.0,-101.93685646743805
2026-01-29 14:22:59.743,24,0.0003839773125946522,1389.3078155517578,1.345782808959484,1.579998934175819e-05,0.0,-207.7615247872984
2026-01-29 14:23:21.403,25,-5.778740160167217e-05,1590.5694580078125,1.3462238162755966,0.00020396003674250096,0.0,-216.6805722619932
2026-01-29 14:23:43.108,26,0.00012068368960171938,996.1936340332031,1.353338047862053,0.0001475246244808659,0.0,-153.8941879495472
2026-01-29 14:24:05.004,27,0.0008607995696365833,1891.1990203857422,1.3588282689452171,8.313733269460499e-05,0.0,-203.80911978936
2026-01-29 14:24:26.615,28,-1.59010523930192e-05,1144.0431022644043,1.360921673476696,0.00023359224724117666,0.0,-147.45783282426711
2026-01-29 14:24:48.223,29,-0.00015107850776985288,762.3868064880371,1.3621595352888107,2.612281241454184e-05,0.0,-138.46196386806878
2026-01-29 14:25:09.923,30,0.00023246824275702238,1349.3624801635742,1.3663005083799362,2.1328800357878208e-05,0.0,-164.34549804154108
2026-01-29 14:25:31.412,31,-0.0001686014875303954,829.3474884033203,1.3699945360422134,3.752924385480583e-05,0.0,-176.1998630721393
2026-01-29 14:25:52.898,32,-9.339832467958331e-05,715.6611137390137,1.370184302330017,5.4828240536153316e-05,0.0,-183.7193708539792
2026-01-29 14:26:14.478,33,0.00030456818058155477,1231.482322692871,1.3658123165369034,6.485122139565647e-05,0.0,-172.35066164932508
2026-01-29 14:26:36.322,34,9.634846355766058e-05,1244.169044494629,1.3659477978944778,1.3480428606271744e-05,0.0,-154.1323882435221
2026-01-29 14:26:58.102,35,-0.000563601206522435,2292.2256393432617,1.3662171512842178,0.0006318953091977164,0.0,-266.10192834629385
2026-01-29 14:27:19.895,36,0.0003368556499481201,1495.4919967651367,1.3533455431461334,0.0028339258424239233,0.0,-131.55949258083245
