local_datetime,update,episode_reward
2026-01-29 14:44:35.454,13,-90.71214668164362
2026-01-29 14:44:37.608,13,-213.1370361399584
2026-01-29 14:44:39.379,13,-47.876296352549765
2026-01-29 14:44:40.827,13,-37.88831996445904
2026-01-29 14:44:42.860,13,-244.29708252906636
2026-01-29 14:44:45.476,13,-197.08629902099386
2026-01-29 14:44:47.249,13,-129.648465299246
2026-01-29 14:44:50.546,14,-92.41354607047252
2026-01-29 14:44:53.694,14,-238.71236700498577
2026-01-29 14:44:55.288,14,-53.658398267179905
2026-01-29 14:44:57.882,14,-182.2893550518505
2026-01-29 14:44:59.615,14,-110.40827898373635
2026-01-29 14:45:01.435,14,-80.38868381367857
2026-01-29 14:45:04.031,14,-169.82433466248727
2026-01-29 14:45:06.284,14,-111.57330265845198
2026-01-29 14:45:10.403,15,-243.33473651641864
2026-01-29 14:45:13.242,15,-142.09915668893152
2026-01-29 14:45:14.980,15,-79.19539774864433
2026-01-29 14:45:18.043,15,-176.04936869949842
2026-01-29 14:45:20.205,15,-225.40902725450638
2026-01-29 14:45:22.468,15,-114.42541194950729
2026-01-29 14:45:24.564,15,-163.41221595760848
2026-01-29 14:45:26.278,15,-102.93728061841108
2026-01-29 14:45:28.960,15,-105.30133354016543
2026-01-29 14:45:33.232,16,-114.24269984578899
2026-01-29 14:45:34.802,16,-77.18280669951453
2026-01-29 14:45:36.913,16,-69.47583210656069
2026-01-29 14:45:38.830,16,-110.26189652438549
2026-01-29 14:45:40.923,16,-116.43293188040886
2026-01-29 14:45:44.059,16,-169.41790685688977
2026-01-29 14:45:45.969,16,-118.90559380136557
2026-01-29 14:45:48.079,16,-94.72618547735226
2026-01-29 14:45:49.682,16,-77.65299528496266
2026-01-29 14:45:51.735,16,-33.7827868643552
2026-01-29 14:45:55.424,17,-86.924738997004
2026-01-29 14:45:57.755,17,-201.66235686390266
2026-01-29 14:46:00.250,17,-161.29342693577888
2026-01-29 14:46:02.163,17,-256.70785885387147
2026-01-29 14:46:04.736,17,-237.7456822649927
2026-01-29 14:46:06.506,17,-222.14681427008662
2026-01-29 14:46:08.891,17,-167.8824051396209
2026-01-29 14:46:11.113,17,-194.0945997398881
2026-01-29 14:46:13.890,17,-319.5172656407009
2026-01-29 14:46:18.805,18,-396.46679508694285
2026-01-29 14:46:21.320,18,-180.33622744908143
2026-01-29 14:46:24.412,18,-533.3836968469402
2026-01-29 14:46:26.350,18,-56.571074603926924
2026-01-29 14:46:29.284,18,-209.26262917531878
2026-01-29 14:46:31.565,18,-149.76331657439292
2026-01-29 14:46:34.103,18,-23.03143502011062
2026-01-29 14:46:38.657,19,-235.79166446638604
2026-01-29 14:46:41.699,19,-329.3985350469339
2026-01-29 14:46:44.788,19,-85.83929897391211
2026-01-29 14:46:46.799,19,-52.61739152914327
2026-01-29 14:46:49.078,19,-170.1898305543412
2026-01-29 14:46:51.658,19,-257.6844650367211
2026-01-29 14:46:55.684,19,-265.29238339225225
2026-01-29 14:47:00.305,20,-90.58245901598127
2026-01-29 14:47:02.090,20,-68.59614357256393
2026-01-29 14:47:05.245,20,-84.52628149846451
2026-01-29 14:47:07.436,20,-38.499949685113236
2026-01-29 14:47:11.832,20,-116.20984376793115
2026-01-29 14:47:14.453,20,-247.30673395446382
2026-01-29 14:47:17.743,20,-277.78303044494834
2026-01-29 14:47:20.494,21,-151.0519890249608
2026-01-29 14:47:22.117,21,-89.8483257192845
2026-01-29 14:47:25.253,21,-318.9819635764553
2026-01-29 14:47:27.455,21,-146.706456891139
2026-01-29 14:47:29.661,21,-218.681299795484
2026-01-29 14:47:31.295,21,-122.33276876469775
2026-01-29 14:47:34.392,21,-209.3611814051141
2026-01-29 14:47:36.101,21,-50.61299018955137
2026-01-29 14:47:38.834,21,-112.89739760793108
2026-01-29 14:47:42.710,22,-22.302505125104318
2026-01-29 14:47:45.705,22,-167.26313727212067
2026-01-29 14:47:47.845,22,13.54962661755178
2026-01-29 14:47:50.171,22,-58.51591641613119
2026-01-29 14:47:52.410,22,-112.76316832163938
2026-01-29 14:47:55.285,22,-450.4958475625465
2026-01-29 14:47:57.572,22,-51.28251405902084
2026-01-29 14:47:59.826,22,-161.84615594374398
2026-01-29 14:48:01.498,22,-90.92303762752888
2026-01-29 14:48:06.355,23,-64.20092889194916
2026-01-29 14:48:08.609,23,-141.63998785808715
2026-01-29 14:48:11.630,23,-162.8183001920893
2026-01-29 14:48:14.157,23,-369.0131431878583
2026-01-29 14:48:16.817,23,-218.0819373879931
2026-01-29 14:48:19.746,23,-106.48083629114909
2026-01-29 14:48:21.536,23,-61.61960418886147
2026-01-29 14:48:25.067,24,-234.43569439424667
2026-01-29 14:48:28.584,24,-47.36042319757102
2026-01-29 14:48:30.904,24,-44.14359766242299
2026-01-29 14:48:32.670,24,-5.955966550925083
2026-01-29 14:48:36.475,24,-180.85742930183494
2026-01-29 14:48:38.213,24,-26.041418118139077
2026-01-29 14:48:40.108,24,-87.05620838273313
2026-01-29 14:48:42.925,24,-188.31689287434796
2026-01-29 14:48:45.162,24,-164.41107581791994
2026-01-29 14:48:48.277,25,-195.21074393876665
2026-01-29 14:48:50.079,25,-39.15135075239442
2026-01-29 14:48:53.230,25,-75.01897104589762
2026-01-29 14:48:57.110,25,-25.7531526652067
2026-01-29 14:48:59.642,25,-171.0761652786366
2026-01-29 14:49:02.553,25,-80.89598663158226
2026-01-29 14:49:05.553,25,-90.3697892068958
2026-01-29 14:49:08.676,26,-190.04558326029604
2026-01-29 14:49:12.711,26,-14.848972646272344
2026-01-29 14:49:16.500,26,-118.58466757125868
2026-01-29 14:49:18.554,26,-113.59996828287504
2026-01-29 14:49:21.820,26,-134.09866957986304
2026-01-29 14:49:23.733,26,-157.1525764614238
2026-01-29 14:49:27.597,26,-198.8606999984565
2026-01-29 14:49:32.697,27,-155.8183451695884
2026-01-29 14:49:36.353,27,-18.658707303326196
2026-01-29 14:49:39.781,27,-256.4841272085316
2026-01-29 14:49:42.033,27,-73.63432882683924
2026-01-29 14:49:46.120,27,-127.67180649703297
2026-01-29 14:49:49.304,27,-106.00198230129753
2026-01-29 14:49:53.976,28,-186.4918938459747
2026-01-29 14:49:56.914,28,2.9061737452150567
2026-01-29 14:50:02.906,28,-330.3063443417028
2026-01-29 14:50:06.041,28,-290.3213912916984
2026-01-29 14:50:08.983,28,-204.9924505954804
2026-01-29 14:50:11.356,28,-58.05789703393951
2026-01-29 14:50:14.445,29,-2.886280965983758
2026-01-29 14:50:18.736,29,-94.66247149484894
2026-01-29 14:50:21.213,29,-291.14529885778927
2026-01-29 14:50:23.935,29,-133.83030820749488
2026-01-29 14:50:27.103,29,-205.34305292331084
2026-01-29 14:50:32.500,29,-422.16541323600103
2026-01-29 14:50:39.133,30,-370.9821726630031
2026-01-29 14:50:44.382,30,-217.80444474205356
2026-01-29 14:50:48.298,30,-400.6144829579393
2026-01-29 14:50:50.802,30,-15.946348502173493
2026-01-29 14:50:53.601,30,-20.07264181541025
2026-01-29 14:50:56.643,31,-85.62183801597611
2026-01-29 14:50:58.455,31,-58.166839533596104
2026-01-29 14:51:02.710,31,-237.91441328234603
2026-01-29 14:51:06.753,31,22.374311764900696
2026-01-29 14:51:08.766,31,-35.76984732714608
2026-01-29 14:51:11.193,31,-45.93580995815047
2026-01-29 14:51:15.466,31,-338.1163298705919
2026-01-29 14:51:18.928,32,-8.344957259039617
2026-01-29 14:51:22.210,32,1.733775987815548
2026-01-29 14:51:24.965,32,-0.2505961578610538
2026-01-29 14:51:28.552,32,-59.08614731042446
2026-01-29 14:51:30.856,32,-39.04964254587428
2026-01-29 14:51:34.082,32,-155.26192741487552
2026-01-29 14:51:39.291,33,-141.93876912500434
2026-01-29 14:51:42.400,33,-81.32995974849474
2026-01-29 14:51:45.480,33,-92.19296019393293
2026-01-29 14:51:50.035,33,-136.85876581803225
2026-01-29 14:51:53.821,33,-132.71375402232354
2026-01-29 14:51:56.395,33,-20.086190572761225
2026-01-29 14:51:58.634,33,-33.898636122852764
2026-01-29 14:52:01.914,34,42.63502589045487
2026-01-29 14:52:04.384,34,9.504039686213162
2026-01-29 14:52:09.996,34,-310.11752906494684
2026-01-29 14:52:13.895,34,-81.03234346393425
2026-01-29 14:52:18.941,34,-164.75923112280603
2026-01-29 14:52:24.024,35,-233.38207095025524
2026-01-29 14:52:44.893,36,61.53825430122827
2026-01-29 14:52:53.555,36,-48.80762176612457
2026-01-29 14:52:57.125,36,-252.5021730313187
2026-01-29 14:53:01.825,36,-109.21399267309218
2026-01-29 14:53:05.369,37,-126.92514409181133
2026-01-29 14:53:09.136,37,25.5534900004687
2026-01-29 14:53:17.163,37,-312.13855343391725
2026-01-29 14:53:20.339,37,-50.35185414957138
2026-01-29 14:53:24.915,37,-119.26096891347487
2026-01-29 14:53:30.634,38,-58.85080035905564
2026-01-29 14:53:33.844,38,-9.531083234612154
2026-01-29 14:53:37.769,38,28.56659632296433
2026-01-29 14:53:40.557,38,-44.604256284245324
2026-01-29 14:53:44.154,38,-178.14831828358993
2026-01-29 14:53:49.926,39,5.995230435770495
2026-01-29 14:53:53.855,39,-48.80763628468203
2026-01-29 14:53:57.027,39,-165.64466958634722
2026-01-29 14:54:01.198,39,-3.67666594404173
2026-01-29 14:54:04.571,39,-21.903561839205523
2026-01-29 14:54:09.230,40,-172.81780509933273
2026-01-29 14:54:13.302,40,2.9251637223147355
2026-01-29 14:54:15.443,40,-12.350766770740293
2026-01-29 14:54:19.757,40,-45.8168642670025
2026-01-29 14:54:24.217,40,30.199040489593273
2026-01-29 14:54:26.875,40,-61.17444521672848
2026-01-29 14:54:31.351,41,-13.207732963930056
2026-01-29 14:54:36.499,41,-211.64398200032014
2026-01-29 14:54:40.974,41,4.080894606884016
2026-01-29 14:54:47.537,41,-92.97487800787172
2026-01-29 14:54:52.252,42,-165.14721584558723
2026-01-29 14:54:55.853,42,23.98780724005583
2026-01-29 14:55:05.343,42,-233.96379675994518
2026-01-29 14:55:08.385,42,-15.022159552986253
2026-01-29 14:55:13.972,43,-83.55015957918287
2026-01-29 14:55:17.745,43,-179.6065646933617
2026-01-29 14:55:38.582,44,62.883470697478536
2026-01-29 14:55:42.246,44,10.581438513202457
2026-01-29 14:55:50.559,44,-104.32366275325045
2026-01-29 14:55:54.562,44,-50.50544395930734
2026-01-29 14:55:58.979,45,-205.58287603214728
2026-01-29 14:56:05.404,45,16.99092557352165
2026-01-29 14:56:10.203,45,-60.02348084796015
2026-01-29 14:56:31.067,46,56.71793618450268
2026-01-29 14:56:36.128,46,-42.607193584550004
2026-01-29 14:56:42.302,47,-37.59120556531296
2026-01-29 14:56:46.472,47,-68.62340612639619
2026-01-29 14:56:51.233,47,-67.21954722149619
2026-01-29 14:56:54.020,47,-11.633012934038732
2026-01-29 14:57:14.874,48,127.21654039833456
2026-01-29 14:57:35.654,49,77.8223334618487
2026-01-29 14:57:43.972,50,-29.83060569410881
2026-01-29 14:57:48.699,50,9.412679469832582
2026-01-29 14:57:53.092,50,-90.83579409980044
2026-01-29 14:57:56.196,50,-171.2504152615429
2026-01-29 14:58:03.192,50,-81.85715358557596
2026-01-29 14:58:06.313,51,28.79965975934465
2026-01-29 14:58:27.085,52,104.69982207274501
2026-01-29 14:58:47.887,53,156.1162925704718
2026-01-29 14:58:57.113,53,-107.67802127767462
2026-01-29 14:59:00.178,53,12.358433020726494
2026-01-29 14:59:04.416,53,28.603512637927537
2026-01-29 14:59:08.679,54,-72.74174968582791
2026-01-29 14:59:29.698,55,116.16816965867463
2026-01-29 14:59:38.634,55,-59.13945480508798
2026-01-29 14:59:59.470,56,103.35701823471193
2026-01-29 15:00:20.278,57,-26.613619390102873
2026-01-29 15:00:25.540,57,-59.07698307525992
2026-01-29 15:00:29.458,57,-18.94978008871044
2026-01-29 15:00:36.319,58,-45.713744895866824
2026-01-29 15:00:40.841,58,16.9212444383801
2026-01-29 15:00:47.490,58,-29.78577417613664
2026-01-29 15:00:51.813,58,-12.899018508967217
2026-01-29 15:00:57.402,59,-56.966500724730324
2026-01-29 15:01:03.305,59,8.901887799184138
2026-01-29 15:01:07.045,59,4.0086417499612
2026-01-29 15:01:10.659,59,-40.24337894937054
2026-01-29 15:01:17.947,60,-9.692830975533724
2026-01-29 15:01:22.198,60,14.412231843304
2026-01-29 15:01:26.878,60,-22.585296210764923
2026-01-29 15:01:29.073,60,24.215324843015168
2026-01-29 15:01:32.461,60,-141.57418932507468
2026-01-29 15:01:37.288,60,18.841504982552493
2026-01-29 15:01:43.796,61,-21.432069953992325
2026-01-29 15:01:48.549,61,32.24882073199589
2026-01-29 15:01:55.414,61,-125.08865621769829
2026-01-29 15:02:16.329,62,94.74468878001026
2026-01-29 15:02:22.680,63,-13.298706614778524
2026-01-29 15:02:43.472,64,148.15756401469002
2026-01-29 15:02:49.159,64,27.26909659847344
2026-01-29 15:03:09.967,65,99.11994111251767
2026-01-29 15:03:16.422,65,-6.476555327893919
2026-01-29 15:03:20.424,65,5.129755419266502
2026-01-29 15:03:41.285,66,66.0171510654561
2026-01-29 15:04:02.059,67,83.66859668993088
2026-01-29 15:04:06.740,67,-44.82811923994737
2026-01-29 15:04:12.169,68,-72.57228882356813
2026-01-29 15:04:16.619,68,-182.37450017740053
2026-01-29 15:04:22.701,68,21.410653768318838
2026-01-29 15:04:27.033,68,9.412147178327842
2026-01-29 15:04:31.038,69,43.01929999248492
2026-01-29 15:04:35.417,69,53.66773739767598
2026-01-29 15:04:39.540,69,-28.496970200118284
2026-01-29 15:04:44.205,69,-0.9162273209992122
2026-01-29 15:04:52.413,70,-25.621839414950983
2026-01-29 15:05:13.257,71,125.21813917104997
2026-01-29 15:05:16.955,71,13.661868622346574
2026-01-29 15:05:22.734,71,-5.39071317612418
2026-01-29 15:05:28.238,71,10.787882467536221
